裏返し<div class="hint">inside out</div>,うらがえし,inside out,シャツを <ruby>裏返<rt>うらがえ</rt></ruby>しに <ruby>着<rt>き</rt></ruby>ているよ。,Your shirt is inside out.,noun
裏表<div class="hint">inside-out; front and back</div>,うらおもて,inside-out; front and back,シャツを <ruby>裏表<rt>うらおもて</rt></ruby>に <ruby>着<rt>き</rt></ruby>ていますよ。,You are wearing your shirt inside-out.,noun
さぞ<div class="hint">no doubt; must</div>,さぞ,no doubt; must,それはさぞがっかりしたことでしょう。,That must have been disappointing.,adverb
裏門<div class="hint">back gate</div>,うらもん,back gate,<ruby>奴<rt>やつ</rt></ruby>は <ruby>裏門<rt>うらもん</rt></ruby>から <ruby>出<rt>で</rt></ruby>てきたぜ。,He came out from the back gate.,noun
要項<div class="hint">important points</div>,ようこう,important points,<ruby>募集<rt>ぼしゅう</rt></ruby> <ruby>要項<rt>ようこう</rt></ruby>をよくお <ruby>読<rt>よ</rt></ruby>みください。,Please read the application guidelines carefully.,noun
目印<div class="hint">landmark; sign (to spot)</div>,めじるし,landmark; sign (to spot),<ruby>私<rt>わたし</rt></ruby>の <ruby>家<rt>いえ</rt></ruby>は <ruby>赤<rt>あか</rt></ruby>い <ruby>屋根<rt>やね</rt></ruby>が <ruby>目印<rt>めじるし</rt></ruby>です。,My house has a red roof that's easy to spot.,noun
週刊<div class="hint">published weekly</div>,しゅうかん,published weekly,この <ruby>週刊<rt>しゅうかん</rt></ruby> <ruby>誌<rt>し</rt></ruby>を <ruby>毎週<rt>まいしゅう</rt></ruby> <ruby>買<rt>か</rt></ruby>っているの。,I buy this weekly magazine every week.,noun
月刊<div class="hint">published monthly</div>,げっかん,published monthly,この <ruby>雑誌<rt>ざっし</rt></ruby>は <ruby>月刊<rt>げっかん</rt></ruby>ですか。,Is this magazine published monthly?,noun
出版社<div class="hint">publishing company; publisher</div>,しゅっぱんしゃ,publishing company; publisher,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>出版<rt>しゅっぱん</rt></ruby> <ruby>社<rt>しゃ</rt></ruby>で <ruby>働<rt>はたら</rt></ruby>いています。,She works for a publisher.,noun
心細い<div class="hint">uneasy; lonely</div>,こころぼそい,uneasy; lonely,<ruby>夜道<rt>よみち</rt></ruby>の <ruby>一人<rt>ひとり</rt></ruby> <ruby>歩<rt>ある</rt></ruby>きは <ruby>心細<rt>こころぼそ</rt></ruby>いね。,Walking alone at night makes one feel uneasy.,adjective
掲示<div class="hint">notice; post</div>,けいじ,notice; post,<ruby>大会<rt>たいかい</rt></ruby>のスローガンを <ruby>掲示<rt>けいじ</rt></ruby>したよ。,I posted the slogan of the rally.,verbal noun
積極的<div class="hint">active; aggressive</div>,せっきょくてき,active; aggressive,<ruby>姉<rt>あね</rt></ruby>は <ruby>何<rt>なん</rt></ruby>に <ruby>対<rt>たい</rt></ruby>しても <ruby>積極<rt>せっきょく</rt></ruby> <ruby>的<rt>てき</rt></ruby>です。,My elder sister shows an aggressive attitude toward everything.,adjectival noun
カンニング<div class="hint">cheating</div>,かんにんぐ,cheating,カンニングをした <ruby>人<rt>ひと</rt></ruby>は０ <ruby>点<rt>てん</rt></ruby>です。,Those who cheat on the exam will receive zero.,verbal noun
申し訳ない<div class="hint">sorry; inexcusable</div>,もうしわけない,sorry; inexcusable,<ruby>彼<rt>かれ</rt></ruby>には <ruby>申<rt>もう</rt></ruby>し <ruby>訳<rt>わけ</rt></ruby>ないことをした。,I did something inexcusable to him.,adjective
誤る<div class="hint">make a mistake</div>,あやまる,make a mistake,<ruby>彼<rt>かれ</rt></ruby>は <ruby>機械<rt>きかい</rt></ruby>の <ruby>操作<rt>そうさ</rt></ruby>を <ruby>誤<rt>あやま</rt></ruby>った。,He made a mistake operating the machine.,verb
訂正<div class="hint">correction; amendment</div>,ていせい,correction; amendment,<ruby>間違<rt>まちが</rt></ruby>いを <ruby>訂正<rt>ていせい</rt></ruby>しました。,I corrected the mistakes.,verbal noun
討論<div class="hint">debate; discussion</div>,とうろん,debate; discussion,その <ruby>問題<rt>もんだい</rt></ruby>についてクラスで <ruby>討論<rt>とうろん</rt></ruby>しました。,We discussed the problem in our class.,verbal noun
添える<div class="hint">add; attach</div>,そえる,add; attach,<ruby>贈<rt>おく</rt></ruby>り <ruby>物<rt>もの</rt></ruby>に <ruby>手書<rt>てが</rt></ruby>きのカードを <ruby>添<rt>そ</rt></ruby>えました。,I attached a hand-written card to the gift.,verb
近付ける<div class="hint">bring (something) close</div>,ちかづける,bring (something) close,<ruby>私<rt>わたし</rt></ruby>は <ruby>顔<rt>かお</rt></ruby>を <ruby>窓<rt>まど</rt></ruby>に <ruby>近付<rt>ちかづ</rt></ruby>けたんだ。,I brought my face close to the window.,verb
付け加える<div class="hint">add (as needed)</div>,つけくわえる,add (as needed),<ruby>自分<rt>じぶん</rt></ruby>の <ruby>考<rt>かんが</rt></ruby>えを <ruby>付<rt>つ</rt></ruby>け <ruby>加<rt>くわ</rt></ruby>えました。,I added my own thought.,verb
名付ける<div class="hint">name; give a name to</div>,なづける,name; give a name to,<ruby>子猫<rt>こねこ</rt></ruby>にトラと <ruby>名付<rt>なづ</rt></ruby>けました。,I named the kitten "Tora.",verb
こたつ<div class="hint">table with an electric heater and a coverlet</div>,こたつ,table with an electric heater and a coverlet,<ruby>寒<rt>さむ</rt></ruby>いのでこたつを <ruby>出<rt>だ</rt></ruby>しました。,We got out the kotatsu because it was cold.,noun
付録<div class="hint">appendix; supplement</div>,ふろく,appendix; supplement,<ruby>今月<rt>こんげつ</rt></ruby>の <ruby>付録<rt>ふろく</rt></ruby>はアニメのＤＶＤです。,The supplement gift this month is an anime DVD.,noun
所属<div class="hint">belonging; affiliation</div>,しょぞく,belonging; affiliation,<ruby>学校<rt>がっこう</rt></ruby>では <ruby>音楽<rt>おんがく</rt></ruby> <ruby>部<rt>ぶ</rt></ruby>に <ruby>所属<rt>しょぞく</rt></ruby>していました。,I used to be a member of the music club at school.,verbal noun
省く<div class="hint">omit</div>,はぶく,omit,<ruby>時間<rt>じかん</rt></ruby>がないので <ruby>詳細<rt>しょうさい</rt></ruby>は <ruby>省<rt>はぶ</rt></ruby>きます。,We don't have much time; so we'll omit the details.,verb
外務省<div class="hint">Ministry of Foreign Affairs</div>,がいむしょう,Ministry of Foreign Affairs,ビザについて <ruby>外務省<rt>がいむしょう</rt></ruby>に <ruby>問<rt>と</rt></ruby>い <ruby>合<rt>あ</rt></ruby>わせた。,I contacted the Ministry of Foreign Affairs to inquire about my visa.,noun
帰省<div class="hint">homecoming; going (back) to one's hometown</div>,きせい,homecoming; going (back) to one's hometown,<ruby>来週<rt>らいしゅう</rt></ruby>、 <ruby>帰省<rt>きせい</rt></ruby>します。,I'm going back to my hometown next week.,verbal noun
大蔵省<div class="hint">Ministry of Finance</div>,おおくらしょう,Ministry of Finance,<ruby>彼<rt>かれ</rt></ruby>は <ruby>大蔵省<rt>おおくらしょう</rt></ruby>に <ruby>勤務<rt>きんむ</rt></ruby>しているんだよ。,He works for the Ministry of Finance.,noun
略す<div class="hint">abbreviate; omit</div>,りゃくす,abbreviate; omit,<ruby>国際<rt>こくさい</rt></ruby> <ruby>連合<rt>れんごう</rt></ruby>を <ruby>略<rt>りゃく</rt></ruby>して <ruby>国連<rt>こくれん</rt></ruby>といいます。,The UN is an abbreviation for the United Nations.,verb
略<div class="hint">abbreviation</div>,りゃく,abbreviation,「ＩＴ」は <ruby>何<rt>なん</rt></ruby>の <ruby>略<rt>りゃく</rt></ruby>か <ruby>知<rt>し</rt></ruby>っていますか。,Do you know what IT stands for?,noun
大概<div class="hint">mainly; mostly</div>,たいがい,mainly; mostly,<ruby>大概<rt>たいがい</rt></ruby>、 <ruby>風邪<rt>かぜ</rt></ruby>は <ruby>寝<rt>ね</rt></ruby>ていれば <ruby>治<rt>なお</rt></ruby>ります。,In many cases; cold symptoms subside if you stay in bed.,adverb
ばかばかしい<div class="hint">silly; absurd</div>,ばかばかしい,silly; absurd,ばかばかしい <ruby>映画<rt>えいが</rt></ruby>だが <ruby>面白<rt>おもしろ</rt></ruby>かった。,It was a silly movie; but I enjoyed it.,adjective
概念<div class="hint">general idea; concept</div>,がいねん,general idea; concept,インターネットは <ruby>情報<rt>じょうほう</rt></ruby>の <ruby>概念<rt>がいねん</rt></ruby>を <ruby>変<rt>か</rt></ruby>えたよね。,The Internet has changed the concept of information.,noun
信念<div class="hint">belief; conviction</div>,しんねん,belief; conviction,<ruby>自分<rt>じぶん</rt></ruby>の <ruby>信念<rt>しんねん</rt></ruby>に <ruby>従<rt>したが</rt></ruby>いたいと <ruby>思<rt>おも</rt></ruby>います。,I want to follow my belief.,noun
道順<div class="hint">route; directions</div>,みちじゅん,route; directions,<ruby>家<rt>いえ</rt></ruby>から <ruby>学校<rt>がっこう</rt></ruby>までの <ruby>道順<rt>みちじゅん</rt></ruby>を <ruby>教<rt>おし</rt></ruby>えてください。,Please tell me the route from your house to the school.,noun
順位<div class="hint">order; rank</div>,じゅんい,order; rank,<ruby>今年<rt>ことし</rt></ruby>は <ruby>去年<rt>きょねん</rt></ruby>よりも <ruby>順位<rt>じゅんい</rt></ruby>が <ruby>上<rt>あ</rt></ruby>がりました。,This year we were ranked higher than last year.,noun
順々に<div class="hint">by turns; one at a time</div>,じゅんじゅんに,by turns; one at a time,<ruby>子供<rt>こども</rt></ruby>たちは <ruby>順々<rt>じゅんじゅん</rt></ruby>にお <ruby>菓子<rt>かし</rt></ruby>を <ruby>受<rt>う</rt></ruby>け <ruby>取<rt>と</rt></ruby>ったよ。,Children received snacks one at a time.,adverb
逆らう<div class="hint">go against; rebel</div>,さからう,go against; rebel,<ruby>親<rt>おや</rt></ruby>に <ruby>逆<rt>さか</rt></ruby>らうのは <ruby>良<rt>よ</rt></ruby>くないことです。,It's not good to rebel against your parents.,verb
逆さ<div class="hint">reverse; inversion</div>,さかさ,reverse; inversion,<ruby>絵<rt>え</rt></ruby>を <ruby>逆<rt>さか</rt></ruby>さにして <ruby>見<rt>み</rt></ruby>てごらん。,Try looking at the picture upside down.,noun
逆さま<div class="hint">upside-down; reverse</div>,さかさま,upside-down; reverse,それじゃあ <ruby>上<rt>うえ</rt></ruby>と <ruby>下<rt>した</rt></ruby>が <ruby>逆<rt>さか</rt></ruby>さまだよ。,You need to turn it upside down.,adjectival noun
列島<div class="hint">archipelago</div>,れっとう,archipelago,<ruby>日本<rt>にっぽん</rt></ruby>は <ruby>列島<rt>れっとう</rt></ruby>です。,Japan is an archipelago.,noun
ストーブ<div class="hint">stove</div>,すとーぶ,stove,うちではまだストーブを <ruby>使<rt>つか</rt></ruby>っています。,We are still using a stove in our house.,noun
整列<div class="hint">lining-up; forming a line</div>,せいれつ,lining-up; forming a line,<ruby>体育館<rt>たいいくかん</rt></ruby>に <ruby>行<rt>い</rt></ruby>って <ruby>整列<rt>せいれつ</rt></ruby>しなさい。,Go to the gym and line up.,verbal noun
比例<div class="hint">(in) proportion</div>,ひれい,(in) proportion,<ruby>努力<rt>どりょく</rt></ruby>と <ruby>結果<rt>けっか</rt></ruby>が <ruby>比例<rt>ひれい</rt></ruby>していないの。,The amount of effort and its result are not proportional.,verbal noun
例え<div class="hint">metaphor; analogy</div>,たとえ,metaphor; analogy,<ruby>例<rt>たと</rt></ruby>えを <ruby>挙<rt>あ</rt></ruby>げると <ruby>話<rt>はなし</rt></ruby>が <ruby>分<rt>わ</rt></ruby>かり <ruby>易<rt>やす</rt></ruby>くなる。,It will be easier to understand if you give us an analogy.,noun
例題<div class="hint">example problem</div>,れいだい,example problem,みんなで <ruby>例題<rt>れいだい</rt></ruby>を <ruby>解<rt>と</rt></ruby>いてみましょう。,Let's solve the example problem together.,noun
用例<div class="hint">example</div>,ようれい,example,<ruby>用例<rt>ようれい</rt></ruby>を <ruby>使<rt>つか</rt></ruby>って <ruby>説明<rt>せつめい</rt></ruby>してください。,Please explain by using examples.,noun
余分<div class="hint">excess; extra</div>,よぶん,excess; extra,<ruby>食事<rt>しょくじ</rt></ruby>は <ruby>余分<rt>よぶん</rt></ruby>に <ruby>用意<rt>ようい</rt></ruby>してあります。,I've prepared some extra portions of the meal.,adjectival noun
余地<div class="hint">room; space</div>,よち,room; space,<ruby>彼<rt>かれ</rt></ruby>に <ruby>言<rt>い</rt></ruby>い <ruby>訳<rt>わけ</rt></ruby>の <ruby>余地<rt>よち</rt></ruby>はありません。,He has no room for excuse.,noun
中途<div class="hint">halfway</div>,ちゅうと,halfway,<ruby>私<rt>わたし</rt></ruby>は <ruby>中途<rt>ちゅうと</rt></ruby> <ruby>採用<rt>さいよう</rt></ruby>で <ruby>入社<rt>にゅうしゃ</rt></ruby>しました。,I joined the company as a mid-career worker.,noun
スチュワーデス<div class="hint">flight attendant</div>,すちゅわーです,flight attendant,<ruby>彼女<rt>かのじょ</rt></ruby>はスチュワーデスになった。,She's become a flight attendant.,noun
既製<div class="hint">ready-made; ready-to-wear</div>,きせい,ready-made; ready-to-wear,<ruby>彼<rt>かれ</rt></ruby>の <ruby>体型<rt>たいけい</rt></ruby>じゃ <ruby>既製<rt>きせい</rt></ruby>のサイズに <ruby>合<rt>あ</rt></ruby>わないよ。,His figure doesn't fit the ready-made clothing size.,noun
締め切る<div class="hint">close; fix a deadline</div>,しめきる,close; fix a deadline,<ruby>応募<rt>おうぼ</rt></ruby> <ruby>受付<rt>うけつけ</rt></ruby>は <ruby>締<rt>し</rt></ruby>め <ruby>切<rt>き</rt></ruby>りました。,The application deadline has been closed.,verb
取り締まり<div class="hint">regulation; crackdown</div>,とりしまり,regulation; crackdown,<ruby>違法<rt>いほう</rt></ruby> <ruby>駐車<rt>ちゅうしゃ</rt></ruby>の <ruby>取<rt>と</rt></ruby>り <ruby>締<rt>し</rt></ruby>まりが <ruby>厳<rt>きび</rt></ruby>しくなったの。,The regulations against illegal parking have become stricter.,noun
取り締まる<div class="hint">control; crack down</div>,とりしまる,control; crack down,<ruby>警察<rt>けいさつ</rt></ruby>が <ruby>飲酒<rt>いんしゅ</rt></ruby> <ruby>運転<rt>うんてん</rt></ruby>を <ruby>取<rt>と</rt></ruby>り <ruby>締<rt>し</rt></ruby>まっていますよ。,The police are cracking down on drunk driving.,verb
締まる<div class="hint">become tight; be firm</div>,しまる,become tight; be firm,レバーを <ruby>右<rt>みぎ</rt></ruby>に <ruby>回<rt>まわ</rt></ruby>すと <ruby>締<rt>し</rt></ruby>まります。,You can tighten it by turning the lever to the right.,verb
緩やか<div class="hint">loose; gentle</div>,ゆるやか,loose; gentle,ここから <ruby>先<rt>さき</rt></ruby>は <ruby>緩<rt>ゆる</rt></ruby>やかな <ruby>坂<rt>さか</rt></ruby>になっています。,There's a gentle slope ahead.,adjectival noun
緩める<div class="hint">loosen (something) up</div>,ゆるめる,loosen (something) up,<ruby>食<rt>た</rt></ruby>べ <ruby>過<rt>す</rt></ruby>ぎたのでベルトを <ruby>緩<rt>ゆる</rt></ruby>めたの。,I loosened my belt because I ate too much.,verb
緩む<div class="hint">come loose; be off-guard</div>,ゆるむ,come loose; be off-guard,<ruby>彼<rt>かれ</rt></ruby>は <ruby>気<rt>き</rt></ruby>が <ruby>緩<rt>ゆる</rt></ruby>んでいます。,He's off-guard.,verb
栄える<div class="hint">prosper; thrive</div>,さかえる,prosper; thrive,ここはかつてゴールドラッシュで <ruby>栄<rt>さか</rt></ruby>えた <ruby>町<rt>まち</rt></ruby>だよ。,This town once prospered during the Gold Rush era.,verb
テープレコーダー<div class="hint">tape recorder</div>,てーぷれこーだー,tape recorder,テープレコーダーで <ruby>自分<rt>じぶん</rt></ruby>の <ruby>声<rt>こえ</rt></ruby>を <ruby>録音<rt>ろくおん</rt></ruby>しました。,I recorded my voice on a tape recorder.,noun
休養<div class="hint">rest; recreation</div>,きゅうよう,rest; recreation,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>今<rt>いま</rt></ruby>、 <ruby>休養<rt>きゅうよう</rt></ruby> <ruby>中<rt>ちゅう</rt></ruby>です。,She is taking a rest now.,verbal noun
養う<div class="hint">raise (children); foster</div>,やしなう,raise (children); foster,<ruby>私<rt>わたし</rt></ruby>は３ <ruby>人<rt>にん</rt></ruby>の <ruby>子供<rt>こども</rt></ruby>を <ruby>養<rt>やしな</rt></ruby>っています。,I'm raising three children.,verb
富む<div class="hint">be full of; abound in</div>,とむ,be full of; abound in,<ruby>彼<rt>かれ</rt></ruby>の <ruby>人生<rt>じんせい</rt></ruby>は <ruby>変化<rt>へんか</rt></ruby>に <ruby>富<rt>と</rt></ruby>んでいるな。,His life is full of changes.,verb
苦しめる<div class="hint">torment (someone); trouble (someone)</div>,くるしめる,torment (someone); trouble (someone),<ruby>強<rt>つよ</rt></ruby>い <ruby>日差<rt>ひざ</rt></ruby>しが <ruby>選手<rt>せんしゅ</rt></ruby>たちを <ruby>苦<rt>くる</rt></ruby>しめたの。,The strong sunlight troubled the athletes.,verb
苦心<div class="hint">pains; efforts</div>,くしん,pains; efforts,<ruby>苦心<rt>くしん</rt></ruby>して <ruby>絵<rt>え</rt></ruby>を <ruby>描<rt>か</rt></ruby>き <ruby>上<rt>あ</rt></ruby>げました。,I took pains to finish the painting.,verbal noun
疲労<div class="hint">fatigue</div>,ひろう,fatigue,<ruby>部下<rt>ぶか</rt></ruby>が <ruby>疲労<rt>ひろう</rt></ruby>で <ruby>倒<rt>たお</rt></ruby>れたの。,My subordinate collapsed from fatigue.,verbal noun
労力<div class="hint">labor; effort</div>,ろうりょく,labor; effort,<ruby>仕事<rt>しごと</rt></ruby>には <ruby>時間<rt>じかん</rt></ruby>と <ruby>労力<rt>ろうりょく</rt></ruby>が <ruby>必要<rt>ひつよう</rt></ruby>です。,Work requires time and effort.,noun
勤労<div class="hint">labor; work</div>,きんろう,labor; work,<ruby>父<rt>ちち</rt></ruby>は <ruby>長<rt>なが</rt></ruby>い <ruby>勤労<rt>きんろう</rt></ruby> <ruby>生活<rt>せいかつ</rt></ruby>を <ruby>送<rt>おく</rt></ruby>ったんです。,My father had a long working career.,verbal noun
過労<div class="hint">overwork</div>,かろう,overwork,<ruby>彼<rt>かれ</rt></ruby>は <ruby>過労<rt>かろう</rt></ruby>のために <ruby>倒<rt>たお</rt></ruby>れたの。,He collapsed from overwork.,noun
ミスプリント<div class="hint">misprint</div>,みすぷりんと,misprint,<ruby>資料<rt>しりょう</rt></ruby>にミスプリントがありました。,There was a misprint in the handout.,noun
労働者<div class="hint">laborer; worker</div>,ろうどうしゃ,laborer; worker,<ruby>労働<rt>ろうどう</rt></ruby> <ruby>者<rt>しゃ</rt></ruby>がストをしたそうだよ。,I heard that the workers went on strike.,noun
乏しい<div class="hint">lacking; short of</div>,とぼしい,lacking; short of,<ruby>彼女<rt>かのじょ</rt></ruby>はまだ <ruby>仕事<rt>しごと</rt></ruby>の <ruby>経験<rt>けいけん</rt></ruby>が <ruby>乏<rt>とぼ</rt></ruby>しい。,She's still lacking in work experience.,adjective
貧乏人<div class="hint">poor person</div>,びんぼうにん,poor person,<ruby>貧乏人<rt>びんぼうにん</rt></ruby>が <ruby>大金持<rt>おおがねも</rt></ruby>ちになることもあるさ。,In some cases; poor people can get extremely rich.,noun
甘える<div class="hint">depend on; accept someone's kind offer</div>,あまえる,depend on; accept someone's kind offer,<ruby>彼女<rt>かのじょ</rt></ruby>の <ruby>親切<rt>しんせつ</rt></ruby>に <ruby>甘<rt>あま</rt></ruby>えました。,I accepted her kind offer.,verb
辛い<div class="hint">harsh; severe</div>,からい,harsh; severe,<ruby>部長<rt>ぶちょう</rt></ruby>は <ruby>僕<rt>ぼく</rt></ruby>の <ruby>仕事<rt>しごと</rt></ruby>に <ruby>辛<rt>から</rt></ruby>い <ruby>評価<rt>ひょうか</rt></ruby>を <ruby>出<rt>だ</rt></ruby>したんだ。,My manager was harsh in his evaluation of my work.,adjective
不幸せ<div class="hint">unhappy; unfortunate</div>,ふしあわせ,unhappy; unfortunate,<ruby>彼<rt>かれ</rt></ruby>ほど <ruby>不幸<rt>ふしあわ</rt></ruby>せな <ruby>人<rt>ひと</rt></ruby>はいないな。,There's no one less unfortunate than he is.,adjectival noun
福祉<div class="hint">welfare</div>,ふくし,welfare,<ruby>姉<rt>あね</rt></ruby>は <ruby>福祉<rt>ふくし</rt></ruby>の <ruby>勉強<rt>べんきょう</rt></ruby>をしています。,My big sister is studying social welfare.,noun
模範<div class="hint">role model</div>,もはん,role model,<ruby>彼<rt>かれ</rt></ruby>は <ruby>全校<rt>ぜんこう</rt></ruby> <ruby>生徒<rt>せいと</rt></ruby>の <ruby>模範<rt>もはん</rt></ruby>です。,He's a role model for all the students in our school.,noun
もろい<div class="hint">brittle; fragile</div>,もろい,brittle; fragile,この <ruby>岩<rt>いわ</rt></ruby>は <ruby>意外<rt>いがい</rt></ruby>ともろい。,This rock is surprisingly fragile.,adjective
農民<div class="hint">peasant; farmer</div>,のうみん,peasant; farmer,<ruby>中世<rt>ちゅうせい</rt></ruby>の <ruby>農民<rt>のうみん</rt></ruby>は <ruby>貧<rt>まず</rt></ruby>しかった。,Farmers in the Middle Ages were poor.,noun
薄める<div class="hint">dilute (something); water down</div>,うすめる,dilute (something); water down,スープを <ruby>少<rt>すこ</rt></ruby>し <ruby>薄<rt>うす</rt></ruby>めましょうか。,Shall I water down the soup a little?,verb
薄着<div class="hint">light clothing</div>,うすぎ,light clothing,<ruby>子供<rt>こども</rt></ruby>たちは <ruby>冬<rt>ふゆ</rt></ruby>でも <ruby>薄着<rt>うすぎ</rt></ruby>で <ruby>通<rt>とお</rt></ruby>します。,Children wear light clothing even during winter.,verbal noun
厚着<div class="hint">heavy clothing</div>,あつぎ,heavy clothing,<ruby>普段<rt>ふだん</rt></ruby>から <ruby>厚着<rt>あつぎ</rt></ruby>しないようにしています。,I usually try not to wear heavy clothing.,verbal noun
気圧<div class="hint">atmospheric pressure</div>,きあつ,atmospheric pressure,<ruby>高<rt>たか</rt></ruby>い <ruby>山<rt>やま</rt></ruby>は <ruby>気圧<rt>きあつ</rt></ruby>が <ruby>低<rt>ひく</rt></ruby>いね。,The atmospheric pressure is low in high mountains.,noun
圧力<div class="hint">pressure</div>,あつりょく,pressure,<ruby>相手<rt>あいて</rt></ruby> <ruby>会社<rt>がいしゃ</rt></ruby>から <ruby>強<rt>つよ</rt></ruby>い <ruby>圧力<rt>あつりょく</rt></ruby>がかかった。,The other company has put a lot of pressure on us.,noun
低気圧<div class="hint">low pressure; atmospheric depression</div>,ていきあつ,low pressure; atmospheric depression,<ruby>低<rt>てい</rt></ruby> <ruby>気圧<rt>きあつ</rt></ruby>が <ruby>近<rt>ちか</rt></ruby>づいています。,A low pressure is approaching.,noun
高気圧<div class="hint">high atmospheric pressure</div>,こうきあつ,high atmospheric pressure,この <ruby>暑<rt>あつ</rt></ruby>さは <ruby>高気圧<rt>こうきあつ</rt></ruby>のせいです。,This heat is due to high atmospheric pressure.,noun
縮める<div class="hint">reduce (time; size etc.); shorten</div>,ちぢめる,reduce (time; size etc.); shorten,<ruby>彼<rt>かれ</rt></ruby>はタイムを１ <ruby>秒<rt>びょう</rt></ruby> <ruby>縮<rt>ちぢ</rt></ruby>めたの。,He slashed one second off the record.,verb
そびえる<div class="hint">tower; rise high</div>,そびえる,tower; rise high,いくつもの <ruby>高層<rt>こうそう</rt></ruby>ビルがそびえていたんだ。,There was a number of high-rise buildings towering over.,verb
縮む<div class="hint">shrink; contract</div>,ちぢむ,shrink; contract,セーターが <ruby>縮<rt>ちぢ</rt></ruby>んでしまったな。,The sweater has shrunk.,verb
短縮<div class="hint">reduction; contraction</div>,たんしゅく,reduction; contraction,<ruby>今日<rt>きょう</rt></ruby>は <ruby>授業<rt>じゅぎょう</rt></ruby>を１ <ruby>時間<rt>じかん</rt></ruby>に <ruby>短縮<rt>たんしゅく</rt></ruby>します。,The class will be reduced to one hour today.,verbal noun
縮まる<div class="hint">be shortened; be contracted</div>,ちぢまる,be shortened; be contracted,<ruby>兄<rt>あに</rt></ruby>との <ruby>身長<rt>しんちょう</rt></ruby>の <ruby>差<rt>さ</rt></ruby>が <ruby>縮<rt>ちぢ</rt></ruby>まった。,The height difference between me and my big brother has decreased.,verb
縮み<div class="hint">shrinkage</div>,ちぢみ,shrinkage,この <ruby>服<rt>ふく</rt></ruby>の <ruby>縮<rt>ちぢ</rt></ruby>み <ruby>具合<rt>ぐあい</rt></ruby>はひどい。,These clothes have shrunk terribly.,noun
追伸<div class="hint">P.S.</div>,ついしん,P.S.,<ruby>追伸<rt>ついしん</rt></ruby>、お <ruby>兄<rt>にい</rt></ruby>さんはお <ruby>元気<rt>げんき</rt></ruby>ですか。,P.S. How is your older brother?,noun
引き伸ばす<div class="hint">stretch out; enlarge</div>,ひきのばす,stretch out; enlarge,この <ruby>写真<rt>しゃしん</rt></ruby>を <ruby>引<rt>ひ</rt></ruby>き <ruby>伸<rt>の</rt></ruby>ばしてください。,Please enlarge this photograph.,verb
乗り越し<div class="hint">riding past one's stop</div>,のりこし,riding past one's stop,<ruby>乗<rt>の</rt></ruby>り <ruby>越<rt>こ</rt></ruby>しを <ruby>機械<rt>きかい</rt></ruby>で <ruby>精算<rt>せいさん</rt></ruby>したの。,I paid the excess fare at the machine.,verbal noun
乗り越える<div class="hint">overcome; get over</div>,のりこえる,overcome; get over,<ruby>彼<rt>かれ</rt></ruby>は <ruby>悲<rt>かな</rt></ruby>しみを <ruby>乗<rt>の</rt></ruby>り <ruby>越<rt>こ</rt></ruby>えて <ruby>強<rt>つよ</rt></ruby>く <ruby>生<rt>い</rt></ruby>きた。,He overcame his sadness and carried on with his life determinedly.,verb
乗り越す<div class="hint">miss one's station</div>,のりこす,miss one's station,<ruby>居眠<rt>いねむ</rt></ruby>りして <ruby>降<rt>お</rt></ruby>りる <ruby>駅<rt>えき</rt></ruby>を <ruby>乗<rt>の</rt></ruby>り <ruby>越<rt>こ</rt></ruby>した。,I dozed off and missed my station.,verb
うちわ<div class="hint">round paper fan</div>,うちわ,round paper fan,<ruby>父<rt>ちち</rt></ruby>はうちわで <ruby>扇<rt>あお</rt></ruby>いでいるの。,My father is fanning himself with a paper fan.,noun
追い抜く<div class="hint">pass; overtake</div>,おいぬく,pass; overtake,リレーで <ruby>彼<rt>かれ</rt></ruby>は <ruby>二人<rt>ふたり</rt></ruby> <ruby>追<rt>お</rt></ruby>い <ruby>抜<rt>ぬ</rt></ruby>いたね。,He overtook two people in the relay.,verb
昇る<div class="hint">rise</div>,のぼる,rise,<ruby>太陽<rt>たいよう</rt></ruby>は <ruby>東<rt>ひがし</rt></ruby>から <ruby>昇<rt>のぼ</rt></ruby>ります。,The sun rises in the east.,verb
膨れる<div class="hint">expand; grow big</div>,ふくれる,expand; grow big,お <ruby>腹<rt>なか</rt></ruby>が <ruby>膨<rt>ふく</rt></ruby>れたら <ruby>眠<rt>ねむ</rt></ruby>くなった。,Now that I'm full; I'm sleepy.,verb
名札<div class="hint">name tag</div>,なふだ,name tag,<ruby>生徒<rt>せいと</rt></ruby>たちは <ruby>校内<rt>こうない</rt></ruby>では <ruby>名札<rt>なふだ</rt></ruby>をつけます。,Students wear name tags on campus.,noun
札<div class="hint">bill; paper money</div>,さつ,bill; paper money,<ruby>彼<rt>かれ</rt></ruby>はカバンから <ruby>札<rt>さつ</rt></ruby>の <ruby>束<rt>たば</rt></ruby>を <ruby>取<rt>と</rt></ruby>り <ruby>出<rt>だ</rt></ruby>したんだ。,He took a bundle of cash out of his bag.,noun
