水平,shuǐpíng,standard; level; proficiency,农村的生活水平不高。,Nóngcūn de shēnghuó shuǐpíng bù gāo.,The living standard in rural areas is not high.
作业,zuòyè,school assignment; homework; task,她在做作业。,Tā zài zuò zuòyè.,She's doing her homework.
衬衫,chènshān,shirt; blouse,他穿了件格子衬衫。,Tā chuānle jiàn gézi chènshān.,He is wearing a checkered shirt.
成绩,chéngjì,result; achievement; success,考试成绩很重要。,Kǎoshì chéngjì hěn zhòngyào.,Test results are very important.
碗,wǎn,bowl; cup,桌子上放着碗。,Zhuōzi shàng fàngzhe wǎn.,The bowl is on the table.
阿姨,āyí,auntie; step-mother; mother's younger sister,我是她的阿姨。,Wǒ shì tā de āyí.,I am her aunt.
图书馆,túshūguǎn,library,他们在图书馆里学习。,Tāmen zài túshūguǎn lǐ xuéxí.,They're studying in the library.
文化,wénhuà,culture; civilization,他很有文化。,Tā hěn yǒu wénhuà.,He's very well-cultured.
绿,lǜ,green,这些小草很绿。,Zhèxiē xiǎocǎo hěn lǜ.,The grass is very green.
打扫,dạ̌sǎo,to clean; to sweep,你 应该 打扫 厨房。,Nǐ yīnggāi dǎsǎo chúfáng.,You should clean the kitchen.
草,cǎo,grass; straw; draft (of a document),这些小草很绿。,Zhèxiē xiǎocǎo hěn lǜ.,The grass is very green.
冰箱,bīngxiāng,refrigerator; freezer,冰箱 坏 了。,Bīngxiāng huài le.,The refrigerator is broken.
数学,shùxué,mathematics,这个数学题很难。,Zhège shùxuétí hěn nán.,This math problem is difficult.
自行车,zìxíngchē,bike; bicycle,我喜欢自行车运动。,Wǒ xǐhuan zìxíngchē yùndòng.,I like cycling.
着急,zháojí,to worry; feel anxious,他丢了钱包，很着急。,Tā diū le qiánbāo hěn zháojí.,He lost his wallet and is very worried.
瘦,shòu,thin; tight; lean,你太瘦了，该多吃点。,Nǐ tài shòu le gāi duō chī diǎnr.,You need to eat more you're too slim.
提高,tígāo,to raise; heighten; improve,我的收入提高了。,Wǒ de shōurù tígāo le.,My income went up.
起飞,qǐfēi,take off (in an airplane); liftoff,飞机九点起飞。,Fēijī jiǔ diǎn qǐfēi.,The airplane departs at 9:00.
矮,ǎi,short (not tall); low,他长得很矮。,Tā zhǎng de hěn ǎi.,He is short.
地铁,dìtiě,underground (railway); subway,地铁直达那儿。,Dìtiě zhídá nàr.,The subway goes there directly.
体育,tǐyù,physical education/training; sports,他是体育老师。,Tā shì tǐyù lǎoshī.,He's a gymnastics teacher.
刻,kè,quarter (hour); (mw for short time intervals); carve; to cut,现在是九点一刻。,Xiànzài shì jiǔ diǎn yī kè.,It's a quarter past nine.
护照,hùzhào,passport,请出示您的护照。,Qǐng chūshì nín de hùzhào.,Please show your passport.
节日,jiérì,festival; holiday,今天是什么节日？,Jīntiān shì shénme jiérì?,What holiday is it today?
盘子,pánzi,plate; dish; tray,盘子里有一片面包。,Pánzi lǐ yǒu yī piàn miànbāo.,There's a slice of bread on the plate.
一共,yị̄gòng,altogether; in all; all told,他家一共有四口人。,Tā jiā yīgòng yǒu sì kǒu rén.,There are four people in his family.
瓶子,píngzi,bottle,瓶子里装着毒药。,Píngzi lǐ zhuāngzhe dúyào.,Inside the bottle is poison.
街道,jiēdào,street,这条街道很安静。,Zhè tiáo jiēdào hěn ānjìng.,This is a very quiet street.
锻炼,duànliàn,to exercise; work out; toughen; to temper,她为了健康锻炼身体。,Tā wèile jiànkāng duànliàn shēntǐ.,She exercises for her health.
感冒,gǎnmào,catch cold; (common) cold,因为太冷，她感冒了。,Yīnwèi tài lěng tā gǎnmào le.,It's so cold that she caught a cold.
爱好,àihào,hobby; fond of; to like; interest,他爱好收集模型。,Tā àihào shōují móxíng.,His hobby is collecting models.
超市,chāoshì,supermarket,我和妈妈去超市。,Wǒ hé māma qù chāoshì.,My mom and I are going to the supermarket.
月亮,yuèliang,the moon,今晚的月亮很圆。,Jīnwǎn de yuèliang hěn yuán.,Tonight's moon is very round.
饱,bǎo,eat until full; satisfied,我饱了。,Wǒ bǎo le.,I'm full.
有名,yǒumíng,famous; well-known,她是有名的电影明星。,Tā shì yǒumíng de diànyǐng míngxīng.,She is a famous movie star.
香蕉,xiāngjiāo,banana,他手里拿着一支香蕉。,Tā shǒu lǐ názhe yì zhī xiāngjiāo.,He's holding a banana in his hand.
笔记本,bǐjìběn,notebook,我没带笔记本。,Wǒ méi dài bǐjìběn.,I didn't bring my notebook.
夏,xià,summer,夏天到了。,Xiàtiān dào le.,Summer is coming.
菜单,càidān,menu,请 给 我 看 菜单。,Qǐng gěi wǒ kàn càidān.,Please let me see the menu.
北方,běifāng,north; the northern part of the country,北方在下雪。,Běifāng zài xiàxuě.,It's snowing in the north.
上网,shàngwǎng,to surf the web; to go online,我上网找资料。,Wǒ shàngwǎng zhǎo zīliào.,I go online to search for information.
季节,jìjié,season; time; period,秋天是收获的季节。,Qiūtiān shì shōuhuò de jìjié.,Autumn is the harvest season.
渴,kě,thirsty,他的口很渴。,Tā de kǒu hěn kě.,He's very thirsty.
发烧,fāshāo,have a fever,她发烧了。,Tā fāshāo le.,She has a fever.
不但,bụ̀dàn,not only,他不但聪明还很勤奋。,Tā búdàn cōngmíng hái hěn qínfèn.,He is not only smart but also industrious.
空调,kōngtiáo,air-conditioner; air-conditioning,他在修理空调机。,Tā zài xiūlǐ kōngtiáojī.,He's repairing the air-conditioner.
照相机,zhàoxiàngjī,camera,我有一台数码照相机。,Wǒ yǒu yì tái shùmǎ zhàoxiàngjī.,I have a digital camera.
春,chūn,spring (season); joyful,春天来了。,Chūntiān lái le.,Spring has come.
伞,sǎn,umbrella; parasol,带把伞出去，避免淋雨。,Dài bǎ sǎn chūqù bìmiǎn línyǔ.,Bring along an umbrella to avoid the rain.
公斤,gōngjīn,kilogram,你的行李超过20公斤了。,Nǐ de xíngli chāoguò èrshí gōngjīn le.,Your luggage weighs over 20 kilograms.
个子,gèzi,height; stature; build,其中的高个子就是我哥哥。,Qízhōng de gāogèzi jiù shì wǒ gēge.,The tall one of the group is my older brother.
熊猫,xióngmāo,panda,熊猫是珍贵的动物。,Xióngmāo shì zhēnguì de dòngwù.,Pandas are precious animals.
刷牙,shuāyá,brush one's teeth,我每天都刷牙。,Wǒ měi tiān dōu shuāyá.,I brush my teeth every day.
复习,fùxí,review; revise,考试前要认真复习。,Kǎoshì qián yào rènzhēn fùxí.,You must review your lessons well before the examination.
冬,dōng,winter,冬天 天气 太 冷 了。,Dōngtiān tiānqì tài lěng le.,The winter weather is too cold.
请假,qǐng jià,to ask for time off&nbsp;ask for leave,他请假了。,Tā qǐngjià le.,He took a vacation.
中文,Zhōngwén,Chinese (written) language,中文很难学。,Zhōngwén hěn nán xué.,Chinese is very difficult.
秋,qiū,autumn; fall; harvest time,秋天到了。,Qiūtiān dào le.,Autumn is here.
句子,jùzi,sentence,这个英文句子是什么意思？,Zhège Yīngwén jùzi shì shénme yìsi?,What does this English sentence mean?
行李箱,xínglǐxiāng,trunk; suitcase,请把行李箱打开。,,
筷子,kuàizi,chopsticks,她用筷子吃寿司。,Tā yòng kuàizi chī shòusī.,She's eating her sushi with chopsticks.
皮鞋,píxié,leather shoes,宋 先生 穿 褐色的 皮鞋。,Sòng xiānsheng chuān hèsède píxié.,Mr Song is wearing brown leather shoes.
爬山,páshān,mountain climbing,我喜欢爬山。,Wǒ xǐhuan páshān.,I like to go climbing.
黑板,hēibǎn,blackboard,她在黑板上写字。,Tā zài hēibǎn shàng xiězì.,She is writing on the chalkboard.
感兴趣,gǎn xìngqù,be interested in,她对摄影很感兴趣。,Tā duì shèyǐng hěn gǎn xìngqù.,She's very interested in photography.
词典,cídiǎn,dictionary,这 是 我的 词典。,Zhè shì wǒde cídiǎn.,This is my dictionary.
留学,liú xué,study abroad,他们是外国留学生。,Tāmen shì wàiguó liúxuéshēng.,They're foreign students.
刮风,guāfēng,windy; to blow (wind),今天刮风了，别骑自行车了。,,
黄河,huánghé,Yellow River,黄河是中国的第二大河。,Huánghé shì Zhōngguó de dì èr dà hé.,The Yellow River is the second longest river in China.
